ID - Instantes,Python,JavaScript,Ruby on Rails,PHP,C#,C++,C,BUG,DEV
1374,6,1,4,7,1,8,5,2,10
1375,13,8,9,12,6,9,4,6,6
1376,13,3,4,3,12,8,11,2,6
1377,9,13,2,7,5,3,2,7,7
1378,9,12,13,5,7,13,4,9,3
1379,6,8,7,12,2,6,13,4,1
1380,7,10,12,9,3,9,8,4,4
1381,12,6,8,5,1,3,3,3,5
1382,2,10,7,11,11,7,6,9,8
1383,4,1,1,5,8,2,4,10,1
1384,2,5,9,4,7,12,7,3,7
1385,4,9,1,3,3,9,4,9,1
1386,10,2,2,4,1,4,7,4,10
1387,2,8,7,6,11,7,6,7,6
1388,11,2,3,4,1,13,5,7,7
1389,5,1,3,9,2,7,6,5,1
1390,10,7,10,10,5,8,2,10,7
1391,7,13,9,2,2,2,4,1,1
1392,10,1,5,8,8,10,2,9,6
1393,5,13,10,7,10,3,6,5,1
1394,8,6,4,13,8,8,2,3,7
1395,8,4,3,8,2,2,2,8,4
1396,13,5,11,11,5,8,12,2,1
1397,13,9,10,6,5,10,4,6,4
1398,1,12,8,13,6,3,10,10,5
1399,11,2,6,8,10,7,11,6,5
1400,9,13,9,8,3,8,5,8,6
1401,13,10,10,1,13,12,13,2,6
1402,7,11,10,9,9,12,11,3,1
1403,1,5,13,12,8,13,5,5,3
1404,4,5,1,6,4,13,10,10,3
1405,10,11,1,13,2,2,10,3,2
1406,6,4,8,10,13,11,11,8,2
1407,5,11,1,8,3,9,11,3,9
1408,4,5,9,1,5,11,3,7,5
1409,6,5,10,13,3,2,11,7,2
1410,7,11,11,10,8,11,10,4,4
1411,5,2,10,8,2,6,4,3,1
1412,13,10,1,10,3,3,5,4,7
1413,5,1,11,8,9,3,5,3,6
1414,8,9,11,1,7,6,8,3,2
1415,10,11,3,1,13,12,10,1,10
1416,1,4,10,1,1,8,4,4,7
1417,6,4,9,9,11,8,5,1,2
1418,8,8,3,1,1,7,5,10,7
1419,10,10,4,7,13,11,9,5,2
1420,1,1,2,10,7,1,11,7,3
1421,9,3,12,10,5,1,1,4,9
1422,7,13,11,11,6,1,12,6,9
1423,6,7,7,12,4,3,1,10,6
1424,10,2,10,5,3,12,4,10,7
1425,11,11,6,6,3,5,4,10,10
1426,12,12,1,4,1,4,3,5,2
1427,9,3,2,12,11,7,10,8,5
1428,6,2,13,11,4,2,9,9,9
1429,12,8,9,7,7,8,4,9,8
1430,2,11,3,13,10,4,3,5,3
1431,3,12,6,3,3,13,11,8,5
1432,4,7,6,3,5,5,9,3,7
1433,10,9,13,10,4,9,12,4,7
1434,1,8,3,3,3,3,10,7,2
1435,12,3,5,6,8,10,7,6,3
1436,8,4,13,7,1,3,8,9,10
1437,3,4,10,2,9,3,9,6,10
1438,4,12,9,2,13,13,1,4,7
1439,6,11,8,13,3,13,2,8,3
1440,8,11,5,8,8,9,1,5,5
1441,1,9,13,3,5,10,9,1,10
1442,6,9,12,6,12,13,11,9,1
1443,13,4,3,2,1,4,1,4,10
1444,8,2,8,8,13,12,12,3,8
1445,9,12,6,4,11,3,7,2,8
1446,11,1,10,13,13,1,13,10,10
1447,5,9,3,1,11,2,4,3,5
1448,4,8,1,8,6,9,12,4,9
1449,3,8,11,6,2,9,1,1,6
1450,1,11,2,8,9,2,2,6,1
1451,10,8,10,10,11,2,1,3,10
1452,4,4,1,12,10,2,8,6,9
1453,9,6,5,7,1,1,1,10,1
1454,10,9,5,10,12,3,9,8,3
1455,9,10,5,1,12,10,6,6,3
1456,10,1,9,3,6,10,12,1,1
1457,13,4,12,5,13,5,9,2,5
1458,4,1,5,8,12,6,8,3,2
1459,12,2,7,12,9,9,1,6,10
1460,3,7,1,9,3,1,7,5,3
1461,4,9,5,11,7,11,12,9,5
1462,13,3,10,12,2,11,3,5,6
1463,2,1,11,3,11,5,6,5,9
1464,1,3,4,5,2,9,2,10,6
1465,8,1,8,8,3,10,1,8,2
1466,5,3,13,13,4,3,11,4,4
1467,11,4,5,4,5,12,4,2,1
1468,12,11,8,9,1,8,9,9,5
1469,11,3,3,1,11,1,6,4,10
1470,5,10,8,11,12,5,2,5,9
1471,12,5,8,5,6,1,9,8,1
1472,8,2,6,1,3,3,2,9,1
1473,1,3,5,6,10,1,6,4,7
1474,9,2,5,12,9,12,13,5,5
1475,8,6,9,11,8,11,5,8,8
1476,6,4,3,1,9,10,8,9,4
1477,8,5,5,8,9,7,3,1,8
1478,2,2,4,12,10,4,8,9,9
1479,11,10,8,9,8,1,2,9,8
1480,5,11,10,6,13,13,6,3,1
1481,3,7,5,5,2,12,3,9,8
1482,10,6,11,11,6,8,10,8,6
1483,4,10,9,13,9,12,9,2,7
1484,11,4,1,10,8,13,2,6,7
1485,12,13,9,9,5,10,5,9,10
1486,7,12,1,8,11,3,8,8,8
1487,3,4,9,6,11,1,6,4,5
1488,3,12,1,5,3,8,12,4,2
1489,10,1,8,8,6,8,10,5,10
1490,9,9,13,12,4,8,4,7,3
1491,6,4,10,2,9,3,11,1,7
1492,1,13,6,1,10,12,3,3,6
1493,11,8,4,13,9,13,6,5,3
1494,4,1,2,3,10,11,9,8,4
1495,6,11,2,3,7,3,3,7,4
1496,3,11,5,2,12,5,13,7,7
1497,4,2,6,7,10,6,6,2,7
1498,4,1,13,4,9,6,10,4,2
1499,12,1,11,3,7,6,13,10,5
1500,12,4,7,2,2,10,3,9,2
