ID - Instantes,Python,JavaScript,Ruby on Rails,PHP,C#,C++,C,BUG,DEV
1374,1,7,7,13,12,12,5,6,7
1375,1,6,11,12,4,11,5,4,8
1376,6,4,9,6,2,12,9,4,8
1377,10,3,10,9,5,6,5,9,2
1378,3,12,1,2,7,3,6,9,9
1379,3,13,7,13,8,4,10,8,10
1380,12,1,9,5,7,12,9,9,1
1381,4,6,8,13,2,11,6,3,5
1382,12,7,2,12,9,7,1,8,1
1383,4,8,6,4,13,3,1,7,6
1384,3,3,3,12,11,8,13,9,5
1385,8,10,12,6,12,1,6,6,7
1386,10,11,3,8,8,1,5,7,4
1387,11,12,3,10,12,12,3,8,10
1388,11,9,2,1,11,6,1,3,1
1389,6,12,4,6,5,12,10,4,8
1390,4,10,7,3,3,12,10,2,2
1391,8,8,10,1,3,13,4,1,10
1392,3,1,5,8,8,6,7,10,3
1393,10,13,9,2,8,7,11,5,3
1394,4,4,4,10,4,13,13,5,2
1395,5,9,1,3,6,13,7,4,8
1396,9,11,11,9,7,7,3,4,5
1397,5,6,7,6,7,11,1,8,2
1398,8,5,8,7,7,6,12,2,4
1399,7,8,9,7,4,8,5,10,10
1400,10,3,12,8,8,11,12,3,7
1401,10,4,8,9,4,3,7,9,10
1402,8,12,12,4,3,10,1,3,6
1403,8,12,10,10,11,8,10,4,10
1404,8,9,1,13,11,2,12,9,1
1405,5,6,2,1,4,7,12,3,9
1406,3,3,11,9,11,4,1,5,10
1407,7,2,5,12,11,3,11,6,8
1408,6,1,11,2,8,6,5,3,7
1409,8,3,10,7,4,11,8,10,9
1410,11,4,2,1,1,11,3,2,7
1411,5,10,3,11,2,3,1,8,10
1412,5,8,8,8,3,6,11,9,4
1413,7,7,3,4,10,3,10,7,5
1414,8,3,3,9,12,12,10,2,10
1415,6,5,13,7,4,11,4,3,5
1416,2,11,4,7,5,13,5,8,8
1417,13,5,6,4,10,5,10,8,4
1418,5,13,4,5,9,6,8,10,2
1419,3,2,3,11,12,7,4,3,10
1420,1,5,2,11,4,2,9,2,1
1421,11,8,5,11,8,3,3,7,4
1422,13,4,6,13,9,13,8,2,8
1423,10,3,1,13,9,9,10,9,8
1424,8,13,3,13,4,6,3,4,6
1425,10,10,6,12,12,2,5,3,5
1426,1,6,11,3,8,13,10,5,1
1427,2,9,6,4,1,11,5,9,4
1428,12,12,2,8,2,6,13,7,7
1429,5,11,4,8,10,11,3,10,9
1430,12,11,2,10,11,11,9,10,2
1431,3,3,13,13,9,3,10,2,10
1432,4,10,7,3,12,3,11,6,9
1433,4,13,4,5,4,7,11,10,8
1434,4,5,9,13,1,2,7,4,8
1435,4,3,4,11,5,10,8,7,4
1436,11,11,8,5,1,2,7,6,9
1437,6,10,3,11,8,8,5,2,7
1438,5,3,2,3,2,6,2,5,4
1439,11,11,8,1,7,2,1,10,3
1440,9,12,8,13,2,7,3,3,1
1441,9,11,8,5,7,2,5,8,9
1442,1,5,7,6,8,12,6,6,2
1443,2,11,8,1,8,5,12,1,9
1444,5,2,8,10,5,12,10,10,4
1445,3,8,10,1,11,3,1,9,10
1446,12,1,1,7,4,6,5,6,10
1447,6,6,11,5,3,10,8,5,7
1448,11,13,8,13,3,9,2,2,8
1449,12,12,5,13,5,13,6,7,5
1450,1,3,13,13,9,13,2,5,4
1451,3,8,10,13,3,8,1,5,10
1452,12,13,6,1,11,8,7,10,4
1453,4,10,8,7,5,1,2,9,7
1454,5,5,11,13,6,9,2,1,9
1455,9,1,10,8,3,4,4,7,6
1456,11,12,5,2,2,1,12,5,7
1457,1,6,3,6,11,11,1,5,4
1458,12,3,11,9,5,11,8,3,3
1459,6,13,3,4,11,8,11,10,6
1460,5,10,4,13,10,12,10,1,10
1461,9,7,4,12,11,13,13,8,8
1462,1,5,9,12,8,8,3,2,8
1463,1,7,13,5,4,9,1,10,8
1464,11,4,8,2,1,1,5,4,1
1465,10,5,1,12,2,4,4,8,2
1466,7,7,2,3,8,4,12,1,3
1467,8,2,7,2,11,7,5,1,8
1468,13,13,10,12,12,10,13,10,2
1469,3,3,2,11,13,2,4,4,5
1470,5,12,12,12,12,11,13,1,10
1471,11,4,12,5,4,1,5,8,6
1472,3,3,6,13,4,4,7,7,1
1473,11,12,10,7,9,8,12,2,5
1474,7,9,9,2,7,9,12,1,1
1475,5,13,5,6,13,12,10,6,5
1476,5,9,9,6,5,12,7,1,4
1477,5,7,3,3,5,11,8,4,2
1478,13,8,2,3,10,4,8,1,4
1479,5,12,1,4,3,9,5,9,2
1480,10,10,5,1,2,9,12,3,7
1481,5,11,11,13,9,1,2,1,6
1482,9,2,9,12,5,6,6,5,3
1483,7,13,8,12,3,4,6,7,2
1484,8,13,4,4,2,1,2,10,4
1485,13,5,12,7,2,4,11,3,10
1486,4,5,9,13,5,1,5,4,8
1487,8,10,1,10,8,8,13,9,10
1488,13,11,2,3,1,13,7,2,3
1489,3,7,6,4,11,4,9,6,7
1490,3,8,13,8,7,6,8,1,3
1491,11,11,4,1,7,7,6,6,4
1492,12,12,2,4,6,11,8,8,8
1493,1,6,6,12,3,13,11,5,2
1494,2,1,12,12,12,8,6,8,5
1495,9,2,8,9,2,3,9,1,2
1496,2,5,9,5,10,5,4,7,6
1497,1,13,5,4,3,13,12,3,2
1498,13,12,8,7,4,8,8,2,2
1499,5,12,7,4,6,8,12,9,2
1500,8,2,4,7,9,11,11,10,6
1501,13,3,8,3,7,2,2,4,1
1502,9,1,2,2,7,4,12,10,2
1503,12,2,7,12,7,2,11,6,4
1504,13,9,12,11,9,6,3,4,5
1505,8,6,7,2,7,2,7,10,3
1506,1,13,5,7,2,1,11,1,7
1507,1,6,7,11,9,11,10,3,10
1508,11,8,5,13,1,11,11,2,3
1509,7,2,13,12,12,2,10,10,10
1510,3,12,7,11,6,12,13,10,7
1511,7,1,11,1,1,4,10,8,6
1512,1,13,12,4,13,12,1,2,7
1513,5,4,7,5,11,11,13,2,3
1514,6,7,4,3,10,4,9,4,3
1515,3,10,6,11,1,7,10,7,3
1516,4,5,5,9,7,13,8,4,5
1517,11,9,11,5,3,3,8,1,9
1518,8,8,3,6,2,13,8,8,5
1519,8,9,8,2,10,10,7,5,3
1520,10,13,13,7,7,1,5,7,3
1521,1,13,1,13,5,5,7,1,6
1522,5,3,5,2,10,5,4,5,2
1523,12,5,4,12,1,3,9,9,10
1524,4,4,10,4,9,1,4,10,6
1525,13,7,6,4,9,11,8,4,7
1526,2,11,7,11,2,1,11,1,10
1527,2,5,4,13,5,4,12,9,4
1528,9,1,7,10,12,8,6,7,1
1529,5,10,9,9,11,4,10,4,10
1530,7,5,10,1,8,1,13,1,1
1531,13,11,5,9,2,5,9,10,4
1532,10,1,13,7,10,10,11,4,6
1533,12,12,10,3,7,4,2,10,1
1534,5,11,3,11,12,1,10,3,5
1535,11,3,12,10,13,9,4,3,3
1536,6,9,1,1,6,8,9,6,10
1537,2,8,3,3,3,13,8,9,5
1538,7,6,13,13,11,2,8,10,2
1539,9,8,8,11,8,9,8,7,4
1540,1,7,11,5,12,8,2,1,7
1541,6,8,8,6,8,5,12,7,2
1542,7,13,5,6,12,3,7,10,5
1543,8,9,8,9,4,9,8,9,3
1544,11,9,10,2,6,5,10,8,3
1545,5,8,4,3,9,5,12,2,3
1546,13,1,8,9,2,13,9,2,4
1547,9,6,12,10,5,6,12,3,10
1548,7,7,6,4,4,10,5,5,10
1549,13,10,3,8,7,12,6,2,6
1550,11,12,9,5,5,1,5,4,9
1551,13,8,2,10,3,13,2,4,7
1552,8,1,4,11,6,13,13,7,10
1553,4,8,6,3,11,2,2,7,4
1554,10,11,11,8,5,13,2,4,10
1555,1,8,12,9,9,12,12,2,8
1556,7,7,7,5,2,11,5,1,3
1557,3,6,1,11,9,3,9,1,5
1558,10,13,10,1,1,9,13,10,6
1559,8,6,2,10,5,2,2,8,7
1560,3,6,6,10,1,8,4,2,7
1561,8,11,2,12,5,11,6,3,8
1562,9,2,10,2,3,8,8,5,1
1563,11,12,9,13,8,10,3,5,7
1564,7,6,12,8,12,4,10,1,2
1565,3,11,6,9,13,7,3,1,4
1566,6,5,10,13,9,4,11,2,9
1567,5,5,12,2,11,10,5,5,9
1568,10,7,5,12,7,10,10,6,6
1569,11,2,10,12,9,9,2,5,9
1570,6,4,2,12,3,5,13,3,1
1571,8,11,2,3,11,5,7,3,9
1572,5,11,4,11,11,5,12,9,8
1573,6,4,9,6,13,1,12,4,1
1574,2,7,7,1,11,6,7,8,10
1575,11,1,6,13,2,9,6,1,8
1576,4,7,12,13,9,5,6,6,4
1577,10,10,2,10,1,13,11,5,6
1578,4,5,8,4,3,11,8,6,6
1579,7,8,11,9,4,3,1,1,10
1580,1,4,12,7,12,9,8,4,10
1581,11,1,8,5,9,11,6,9,4
1582,11,6,10,9,12,8,8,8,3
1583,6,6,1,3,4,3,13,5,5
1584,10,7,12,11,7,10,9,6,8
1585,7,5,6,2,1,11,6,8,8
1586,11,1,7,6,3,6,2,5,1
1587,4,1,2,2,9,12,7,4,2
1588,5,13,11,3,4,10,10,5,1
1589,8,4,1,7,12,11,13,5,2
1590,8,13,5,11,3,13,11,9,5
1591,1,13,13,13,5,12,10,7,1
1592,8,13,10,10,8,6,3,2,3
1593,2,3,10,6,5,12,7,8,8
1594,8,5,3,10,7,5,1,5,7
1595,13,8,13,1,8,11,5,10,8
1596,3,12,8,3,12,2,2,7,3
1597,13,8,5,6,4,10,4,6,9
1598,7,1,12,6,8,9,4,10,6
1599,2,13,12,2,11,12,2,7,8
1600,7,9,8,7,3,3,6,8,7
1601,5,2,4,11,11,13,9,6,7
1602,9,9,9,3,2,13,5,3,7
1603,9,11,13,12,13,10,7,1,5
1604,5,11,8,11,11,7,7,1,9
1605,9,12,2,11,13,12,9,9,7
1606,4,8,1,13,11,12,9,3,5
1607,11,3,11,13,5,7,12,6,1
1608,3,13,12,8,6,3,9,5,10
1609,8,10,3,5,1,2,6,9,7
1610,6,8,4,6,9,4,4,5,2
1611,7,13,1,10,7,1,1,3,5
1612,2,5,10,6,13,5,9,3,7
1613,3,13,11,2,13,8,1,7,8
1614,6,3,10,7,6,3,8,1,7
1615,7,3,1,7,6,13,11,1,4
1616,5,12,7,13,12,13,11,10,10
1617,5,5,11,6,4,2,2,3,3
1618,6,1,7,9,13,1,12,8,2
1619,7,8,5,5,10,10,7,4,10
1620,12,9,8,6,7,7,3,9,3
1621,11,4,8,9,12,3,11,4,7
1622,9,6,10,1,10,1,6,1,6
1623,11,9,9,10,10,11,2,9,8
1624,2,1,12,11,5,12,8,4,1
1625,9,12,3,13,1,6,4,8,2
1626,4,9,6,12,10,7,8,5,4
1627,3,4,10,5,4,5,8,1,7
1628,12,4,7,5,6,12,1,1,5
1629,9,13,2,2,11,8,2,9,10
1630,1,12,1,5,5,13,10,1,9
1631,3,4,11,9,8,3,7,8,2
1632,11,6,11,6,8,7,8,2,4
1633,10,12,5,8,6,10,4,1,10
1634,3,5,10,4,6,4,10,4,2
1635,13,4,11,7,12,10,6,1,6
1636,7,10,1,6,3,9,10,6,9
1637,11,10,6,11,1,4,7,3,5
1638,2,3,1,9,5,7,2,3,6
1639,8,1,12,6,7,6,10,1,6
1640,8,9,11,6,3,3,3,5,4
1641,11,6,1,7,11,13,9,6,1
1642,3,4,8,8,12,2,9,6,5
1643,8,2,5,4,2,5,6,6,5
1644,1,8,10,8,11,1,6,7,3
1645,1,6,5,6,1,5,12,4,7
1646,2,7,3,7,7,8,3,10,2
1647,12,2,7,11,9,10,9,8,3
1648,6,6,10,1,8,8,1,7,9
1649,11,10,13,11,6,7,7,5,3
1650,1,11,9,11,1,4,4,7,3
1651,4,11,7,12,6,13,3,3,5
1652,1,11,8,1,2,13,9,2,6
1653,4,5,6,6,11,5,3,2,10
1654,1,10,8,6,12,11,9,3,2
1655,6,7,9,11,3,12,3,5,3
1656,12,8,8,2,8,11,13,10,7
1657,10,4,10,13,13,8,7,1,2
1658,7,5,3,7,6,6,5,3,1
1659,5,4,1,8,5,13,7,9,10
1660,6,8,2,6,11,1,12,9,3
1661,8,13,8,13,7,12,11,8,1
1662,1,2,2,2,9,10,10,1,6
1663,6,7,13,2,6,11,7,4,7
1664,6,9,3,8,3,1,5,6,2
1665,4,12,2,12,6,12,8,7,2
1666,3,7,2,12,2,7,3,2,9
1667,13,1,13,7,6,2,2,6,6
1668,2,6,6,4,12,6,5,8,3
1669,2,3,7,5,6,5,11,3,3
1670,4,6,7,5,3,12,6,6,7
1671,7,4,5,8,8,4,3,3,9
1672,1,7,5,3,10,11,2,10,1
1673,10,6,6,11,11,9,5,9,6
1674,2,8,7,11,11,3,10,10,3
1675,6,1,7,9,3,8,9,6,3
1676,6,2,12,4,12,10,10,7,5
1677,1,13,13,12,9,10,12,1,6
1678,3,7,10,12,9,1,3,10,6
1679,9,1,4,12,7,1,13,8,6
1680,2,3,1,11,6,12,2,5,1
1681,12,13,9,6,11,6,13,9,6
1682,12,8,1,11,7,2,3,1,7
1683,3,10,13,9,12,9,2,9,6
1684,11,5,3,5,1,12,1,2,7
1685,13,12,4,9,4,3,12,6,9
1686,10,2,13,9,5,12,13,2,9
1687,8,13,2,10,8,6,7,10,3
1688,2,9,13,2,2,9,4,4,3
1689,9,7,8,5,1,1,13,4,7
1690,13,5,6,2,2,8,10,8,6
1691,12,13,4,10,8,1,7,2,3
1692,9,11,8,6,6,8,7,6,2
1693,3,6,6,5,9,3,6,2,7
1694,8,11,1,5,4,2,13,2,6
1695,1,6,13,2,3,2,4,8,9
1696,1,1,5,12,11,4,6,1,1
1697,1,4,12,5,9,13,8,1,6
1698,10,8,3,7,8,13,6,1,2
1699,10,11,10,3,11,9,3,1,6
1700,5,11,10,6,1,1,10,2,10
1701,7,10,6,3,4,7,10,8,7
1702,3,3,12,13,12,2,13,9,4
1703,8,13,3,10,8,8,9,3,2
1704,10,9,6,4,12,10,8,6,2
1705,2,1,10,8,9,13,13,8,3
1706,5,6,9,8,5,13,1,6,3
1707,13,10,12,6,4,10,2,4,1
1708,8,12,13,8,13,12,13,5,4
1709,8,3,2,11,7,2,7,4,1
1710,7,5,5,10,7,11,1,10,1
1711,12,4,2,7,1,9,12,5,9
1712,6,1,12,2,12,9,4,3,2
1713,7,6,5,5,1,11,8,4,10
1714,10,8,2,1,3,10,4,8,8
1715,11,5,6,6,7,2,4,8,6
1716,2,11,5,13,6,10,2,5,7
1717,12,8,4,1,12,12,2,8,9
1718,12,13,2,2,8,1,13,9,4
1719,13,3,12,2,8,2,5,5,10
1720,6,6,6,11,8,3,9,1,7
1721,11,10,1,10,10,3,9,4,7
1722,7,2,7,4,8,13,9,3,1
1723,8,4,3,3,10,3,12,10,4
1724,6,12,4,4,7,11,3,9,5
1725,7,12,1,13,12,5,10,10,3
1726,11,7,8,8,10,13,4,10,1
1727,4,6,12,12,10,13,7,1,10
1728,6,2,9,7,13,11,4,4,9
1729,11,9,12,8,13,11,6,5,8
1730,2,12,5,9,10,1,12,7,8
1731,12,10,5,4,2,4,12,1,7
1732,9,5,4,6,1,4,6,1,1
1733,13,9,12,9,13,11,11,3,8
1734,3,5,8,3,10,10,5,8,10
1735,1,12,6,13,8,4,11,4,9
1736,12,9,13,9,9,13,1,10,8
1737,10,3,10,7,9,4,9,5,6
1738,10,2,4,2,8,12,5,2,10
1739,5,5,10,9,8,6,8,2,8
1740,5,10,7,13,4,1,13,3,8
1741,12,3,4,7,10,7,1,3,7
1742,6,7,9,9,9,12,5,4,7
1743,2,6,2,10,4,2,13,6,8
1744,12,8,9,12,13,7,9,2,2
1745,8,2,8,3,3,12,4,4,6
1746,7,8,7,3,13,5,13,9,1
1747,4,7,11,3,12,6,8,4,6
1748,10,7,11,6,11,10,2,4,7
1749,9,7,11,10,10,8,3,2,1
1750,4,7,1,9,5,7,13,2,9
1751,6,4,11,2,2,5,12,7,3
1752,12,8,7,4,5,12,3,5,3
1753,1,10,8,8,5,10,5,7,7
1754,9,8,5,13,10,5,13,10,10
1755,11,13,5,13,7,13,4,8,10
1756,8,8,3,8,8,9,9,3,8
1757,1,1,8,9,2,8,8,1,9
1758,8,1,5,6,11,3,8,7,6
1759,1,5,1,13,11,5,3,1,6
1760,11,3,12,1,1,4,10,6,1
1761,8,11,2,10,5,3,1,1,8
1762,2,10,10,2,3,2,11,1,1
1763,2,4,13,9,7,5,12,4,1
1764,5,10,11,5,4,10,1,3,1
1765,5,9,4,6,11,9,11,6,9
1766,4,7,11,3,6,13,6,4,4
1767,10,13,1,6,2,5,8,6,9
1768,11,1,1,2,4,5,2,1,6
1769,8,11,3,7,5,10,8,10,10
1770,1,4,5,2,9,9,12,3,7
1771,4,8,8,2,1,4,4,6,2
1772,9,12,1,2,10,1,6,8,6
1773,12,1,1,7,1,12,5,6,8
1774,5,13,5,1,7,1,5,9,3
1775,3,7,11,9,7,2,7,10,8
1776,10,2,4,9,12,11,7,1,1
1777,10,8,6,8,5,2,6,7,2
1778,3,8,4,11,1,9,9,1,6
1779,5,9,10,5,6,10,10,2,5
1780,10,9,9,7,1,3,9,9,3
1781,2,11,9,10,3,3,11,8,6
1782,1,4,1,6,5,3,5,8,6
1783,3,12,8,4,5,10,3,1,8
1784,1,10,11,5,13,2,4,10,7
1785,5,7,7,1,3,8,3,1,4
1786,1,1,1,4,6,7,1,9,7
1787,4,4,5,10,10,10,13,6,9
1788,13,8,13,8,9,9,3,3,10
1789,4,12,10,10,5,9,11,7,4
1790,3,12,12,11,2,6,1,5,6
1791,6,10,8,6,5,5,7,7,5
1792,6,10,6,3,5,1,8,8,4
1793,1,12,1,9,11,4,12,10,2
1794,8,7,13,7,2,12,6,8,8
1795,5,8,4,4,10,10,3,4,10
1796,5,9,9,10,12,7,2,1,10
1797,2,4,10,13,3,4,3,4,4
1798,6,11,4,12,12,1,3,9,3
1799,10,8,4,10,7,7,5,7,4
1800,8,7,10,7,13,13,12,3,2
1801,1,12,11,5,4,2,11,3,3
1802,12,1,13,5,10,11,1,6,8
1803,13,13,1,8,7,8,7,3,9
1804,2,13,6,2,11,1,12,8,2
1805,7,8,6,6,11,4,4,6,6
1806,4,6,7,9,5,1,4,8,6
1807,8,10,11,9,5,12,6,10,8
1808,4,3,4,5,1,8,12,10,10
1809,6,8,6,10,10,6,13,3,2
1810,5,8,6,13,4,11,9,7,6
1811,8,11,10,5,11,10,2,4,4
1812,6,4,1,4,13,6,11,10,5
1813,8,2,2,3,13,10,1,3,1
1814,6,9,8,8,2,3,13,4,6
1815,9,10,5,5,9,9,9,2,7
1816,3,5,11,9,11,7,9,2,4
1817,2,11,5,8,13,12,1,7,6
1818,7,8,2,7,5,1,4,1,10
1819,5,5,12,3,1,13,9,2,8
1820,11,12,9,3,8,9,9,3,2
1821,5,4,8,8,2,6,6,9,8
1822,1,1,4,13,6,11,9,2,5
1823,3,9,7,4,3,10,3,7,4
1824,12,13,5,8,10,3,11,6,9
1825,2,13,8,13,7,12,3,5,5
1826,9,8,8,10,4,13,12,2,9
1827,2,2,9,6,4,6,2,5,1
1828,6,7,13,4,1,7,13,8,4
1829,9,9,8,5,4,6,3,7,10
1830,8,8,2,6,8,12,13,6,9
1831,1,12,1,5,10,12,5,10,2
1832,8,5,2,10,6,3,4,3,3
1833,12,9,2,7,13,11,7,9,10
1834,7,1,10,13,2,6,6,5,5
1835,7,13,4,4,10,9,1,6,9
1836,3,12,8,5,5,7,13,9,9
1837,1,11,1,5,12,8,4,2,3
1838,10,11,4,6,8,1,9,5,6
1839,13,9,10,8,11,11,11,4,7
1840,5,9,4,3,10,5,1,5,6
1841,4,12,1,1,4,1,4,9,10
1842,8,11,13,3,6,4,2,10,1
1843,10,8,13,7,5,12,10,8,1
1844,13,10,13,13,2,3,1,4,5
1845,1,8,8,1,7,8,4,1,4
1846,2,12,1,6,3,9,7,8,4
1847,3,10,1,9,5,7,8,8,8
1848,10,7,1,1,2,4,6,7,3
1849,11,1,2,1,5,5,10,4,6
1850,4,3,11,2,7,7,10,1,8
1851,1,1,10,13,9,4,13,8,1
1852,11,10,3,8,6,1,10,1,3
1853,6,4,2,11,4,9,13,8,8
1854,11,13,12,13,13,5,1,10,9
1855,2,5,13,10,1,11,9,8,9
1856,1,10,9,10,1,13,1,6,8
1857,5,4,5,3,7,2,11,2,8
1858,6,9,1,9,9,5,2,5,7
1859,4,1,7,5,1,1,10,10,2
1860,7,7,5,9,2,10,9,2,7
1861,8,9,3,8,1,6,9,5,10
1862,12,2,13,8,3,3,5,10,7
1863,6,6,12,10,4,3,11,1,10
1864,12,1,9,1,1,11,2,9,10
1865,7,2,7,5,7,6,10,6,7
1866,8,5,3,11,1,6,2,4,1
1867,12,7,12,13,1,5,10,2,7
1868,13,1,4,8,10,7,7,4,6
1869,13,11,9,8,10,5,4,2,9
1870,11,2,7,6,8,6,8,2,4
1871,4,9,11,1,4,8,12,8,8
1872,2,13,3,10,13,5,6,6,1
1873,1,12,10,2,3,12,11,5,6
1874,1,6,7,6,4,13,3,8,4
1875,7,7,5,6,10,10,5,9,5
1876,4,3,11,10,11,2,8,5,4
1877,8,2,8,4,2,7,8,10,8
1878,10,6,11,8,10,12,4,10,8
1879,4,6,11,8,12,12,4,7,3
1880,6,5,4,10,9,1,7,9,2
1881,11,3,7,4,4,12,3,1,3
1882,2,13,3,7,10,4,1,10,4
1883,8,7,12,3,7,9,13,4,6
1884,12,2,12,9,8,3,5,5,8
1885,12,11,3,6,11,12,12,7,2
1886,7,10,7,11,12,13,1,7,8
1887,3,5,2,7,3,10,13,1,5
1888,8,7,4,6,4,4,5,1,8
1889,10,8,5,11,6,2,3,1,2
1890,12,3,10,9,7,13,12,5,4
1891,9,4,1,7,13,1,4,1,8
1892,6,5,11,2,7,8,8,1,7
1893,10,2,8,13,7,11,13,1,1
1894,2,11,13,5,12,7,10,2,3
1895,12,3,11,8,10,5,6,2,8
1896,13,5,8,9,2,5,11,9,9
1897,8,8,4,11,13,9,4,4,9
1898,4,2,8,13,8,12,13,7,9
1899,2,1,8,6,7,1,2,10,6
1900,12,3,7,3,5,3,9,7,5
1901,12,13,10,5,5,12,6,7,2
1902,10,1,5,11,9,1,9,5,4
1903,1,10,1,9,9,3,11,1,8
1904,5,13,10,7,7,4,10,2,3
1905,1,13,8,4,12,9,8,8,7
1906,13,5,11,10,4,13,3,6,4
1907,10,9,12,10,2,8,5,1,8
1908,4,10,10,11,3,9,6,1,6
1909,8,11,8,7,6,12,2,5,3
1910,3,6,4,13,13,9,13,9,3
1911,11,1,5,6,13,1,11,9,4
1912,2,8,6,7,12,13,4,10,1
1913,1,4,12,3,11,6,11,6,5
1914,5,6,6,7,9,6,5,4,10
1915,8,1,2,11,13,10,6,2,2
1916,1,6,3,3,6,1,10,5,9
1917,12,3,8,5,11,9,1,7,8
1918,13,6,4,2,2,5,12,1,4
1919,11,10,3,2,3,3,10,6,9
1920,7,8,13,7,9,6,13,5,4
1921,10,2,4,11,5,11,12,10,2
1922,3,4,12,9,6,7,4,6,7
1923,5,1,10,3,9,11,5,3,6
1924,6,8,10,3,13,12,10,9,8
1925,8,7,13,6,9,4,3,2,4
1926,12,11,10,3,9,7,5,9,2
1927,1,5,8,9,11,12,1,4,9
1928,12,13,9,2,5,12,11,2,7
1929,13,13,9,11,4,12,6,6,7
1930,3,9,10,8,12,7,5,5,6
1931,9,4,4,5,10,3,3,9,4
1932,4,10,10,11,3,9,7,1,7
1933,13,3,9,13,4,9,13,10,1
1934,1,10,11,12,9,11,4,10,5
1935,10,5,11,11,7,8,9,9,8
1936,8,12,9,11,4,2,9,9,10
1937,9,2,7,9,1,5,1,6,4
1938,8,3,6,9,6,3,1,4,6
1939,4,5,9,3,3,2,8,5,9
1940,8,13,4,9,11,5,10,1,2
1941,5,4,5,13,12,11,5,2,2
1942,2,13,8,10,2,8,2,2,4
1943,1,10,1,2,11,9,8,4,8
1944,12,13,5,6,9,11,9,5,7
1945,1,13,11,2,12,12,4,7,10
1946,12,5,8,6,8,13,8,5,6
1947,7,4,2,4,5,9,13,9,1
1948,9,3,10,10,10,2,1,10,6
1949,7,6,1,1,12,2,11,2,2
1950,9,3,6,6,10,9,5,4,1
1951,2,10,2,1,10,11,2,8,2
1952,7,1,5,3,5,9,10,4,2
1953,9,10,6,3,7,4,7,10,6
1954,11,7,5,10,13,2,4,7,4
1955,11,10,12,4,1,4,9,9,4
1956,9,7,4,12,9,4,13,6,6
1957,12,9,11,12,13,2,7,5,2
1958,2,9,13,5,8,2,12,8,8
1959,13,2,5,1,7,9,12,2,1
1960,5,7,3,8,8,8,1,6,8
1961,7,7,5,9,4,11,12,2,7
1962,8,1,3,11,13,7,5,1,4
1963,1,7,10,7,12,5,5,5,2
1964,4,5,9,13,12,2,6,2,10
1965,1,8,9,6,5,11,6,7,8
1966,1,12,7,5,12,13,5,3,3
1967,7,6,6,8,12,13,8,6,1
1968,10,7,11,5,11,10,1,1,4
1969,8,4,1,9,1,8,7,9,2
1970,9,9,2,5,1,13,4,5,10
1971,10,9,2,4,9,12,10,7,4
1972,12,13,5,1,4,12,2,1,9
1973,9,3,6,13,7,9,5,3,6
1974,9,2,7,7,13,3,2,10,1
1975,1,5,2,12,3,11,2,4,7
1976,2,13,12,2,1,10,9,7,5
1977,11,2,3,10,10,11,5,2,8
1978,10,11,9,4,2,5,5,8,7
1979,5,10,13,8,11,11,12,4,7
1980,6,10,9,6,7,8,6,7,6
1981,8,12,13,10,12,8,8,2,3
1982,11,7,12,5,9,13,13,6,4
1983,10,10,10,11,10,4,7,1,4
1984,10,3,6,12,10,10,5,1,3
1985,12,2,11,10,3,6,3,8,4
1986,4,9,4,2,11,2,9,5,10
1987,11,4,7,11,8,3,8,9,1
1988,5,11,13,5,6,9,9,3,8
1989,11,9,12,1,9,9,13,5,10
1990,1,1,4,13,2,12,7,5,8
1991,2,1,1,8,12,7,9,7,6
1992,6,9,7,2,11,4,12,2,8
1993,12,9,12,7,4,6,8,2,10
1994,9,5,4,9,6,10,10,6,7
1995,1,4,5,7,1,12,3,9,3
1996,1,11,2,4,11,10,3,1,3
1997,10,3,12,5,6,5,5,8,1
1998,7,10,6,9,7,5,4,8,8
1999,6,4,11,1,12,3,12,7,2
2000,11,8,1,9,3,9,2,8,9
